VG1,1630838,22.08,200.54,3672300.0,0.95,18.01,24.57,0.0000017270,133.22,141.40,122.14,121.31,115.57,165.06,210.80,115.90,109.90,4.768,0.708,0.331,0.9110.000000000437,14.97,198.86,15.62,203.81,20.03,206.99,18.46,194.79,25.75,206.51,24.13,193.86,28.73,196.91,29.42,202.31
VG1,1630839,22.29,200.08,3671600.0,0.95,18.39,24.32,0.0000017300,132.52,141.76,122.19,121.19,115.56,167.40,195.30,115.90,110.40,5.942,0.604,0.321,1.1060.000000000734,15.17,198.44,15.82,203.39,20.24,206.55,18.65,194.33,25.96,206.03,24.33,193.36,28.94,196.38,29.63,201.80
VG1,1630840,22.39,199.66,3671000.0,0.95,18.71,24.03,0.0000017310,132.73,141.79,122.22,121.33,115.54,157.49,200.29,115.80,109.90,5.553,0.619,0.326,1.0440.000000000463,15.27,198.05,15.92,203.01,20.34,206.15,18.75,193.92,26.06,205.60,24.43,192.91,29.04,195.90,29.74,201.33
VG1,1630842,23.16,198.78,3669700.0,0.94,19.96,24.06,0.0000017360,132.31,141.53,122.06,121.17,115.37,168.53,1.00,115.80,109.70,-3.000,0.598,0.328,1.1610.000000000427,16.03,197.24,16.68,202.23,21.12,205.33,19.51,193.03,26.86,204.71,25.20,191.93,29.84,194.87,30.54,200.35
VG1,1630844,-0.98,190.67,3668400.0,0.96,16.69,1.65,0.0000017310,133.99,146.23,124.73,123.06,117.22,160.25,213.73,118.40,112.00,4.582,0.228,0.306,0.7380.000000000623,-8.02,188.82,-7.21,193.86,-2.77,196.93,-4.71,184.83,2.70,196.27,0.77,184.20,5.21,187.27,6.01,192.28
VG1,1630845,-1.55,191.80,3667800.0,0.96,16.16,2.08,0.0000017360,133.62,146.20,124.76,122.84,116.89,167.98,215.58,117.90,111.60,4.450,0.206,0.299,0.8210.000000000574,-8.59,189.94,-7.78,194.96,-3.34,198.03,-5.27,185.96,2.13,197.39,0.21,185.35,4.64,188.43,5.44,193.42
VG1,1630846,-2.18,193.16,3667200.0,0.96,15.43,2.84,0.0000017310,133.34,145.95,124.74,122.98,117.34,166.95,1.00,118.40,112.20,-3.000,0.211,0.305,0.8890.000000000713,-9.23,191.29,-8.42,196.30,-3.97,199.37,-5.90,187.34,1.50,198.73,-0.42,186.75,4.02,189.82,4.81,194.79
VG1,1630847,-15.39,205.68,3666500.0,0.96,16.21,20.40,0.0000014950,136.94,148.85,126.16,124.76,118.80,168.05,230.41,120.80,113.50,3.441,0.123,0.330,0.2920.000000000553,-22.78,203.97,-21.87,209.09,-17.17,212.03,-19.34,199.93,-11.54,211.19,-13.66,199.38,-9.09,202.41,-8.22,207.24
VG1,1630848,-15.87,207.23,3665900.0,0.96,16.51,21.43,0.0000014340,136.87,148.99,126.20,124.79,119.12,157.60,232.82,120.90,114.20,3.284,0.109,0.319,0.2990.000000000902,-23.28,205.56,-22.37,210.69,-17.66,213.61,-19.82,201.50,-12.02,212.74,-14.13,200.93,-9.56,203.95,-8.70,208.77
VG1,1630849,-15.91,207.79,3665200.0,0.96,16.53,21.51,0.0000014340,137.03,148.76,126.28,124.79,118.71,162.44,228.96,120.70,113.40,3.536,0.133,0.323,0.2840.000000000518,-23.31,206.13,-22.40,211.25,-17.69,214.18,-19.85,202.07,-12.05,213.30,-14.17,201.49,-9.60,204.51,-8.73,209.33
