VG2,4395315,41.99,258.68,2083100.0,0.92,22.74,35.35,0.0000005550,107.17,106.35,102.33,91.00,84.58,1.00,0.00,97.80,79.20,-3.000,-3.000,0.417,-3.0000.000000001090,41.97,264.13,45.66,262.82,47.21,258.79,38.38,262.30,45.61,254.70,36.90,258.62,38.34,254.98,41.91,253.27
VG2,4395316,31.22,259.02,2082500.0,0.98,12.56,25.44,0.0000005800,108.00,106.92,103.04,92.10,86.68,152.55,0.00,97.50,81.50,-3.000,-3.000,0.423,-3.0000.000000000783,31.14,263.82,34.71,262.59,36.22,259.11,27.66,262.26,34.74,255.58,26.24,258.95,27.69,255.69,31.19,254.24
VG2,4395317,21.72,258.01,2081900.0,1.00,3.90,18.36,0.0000005500,106.45,106.27,101.63,92.05,87.72,131.04,0.00,96.50,82.90,-3.000,-3.000,0.429,-3.0000.000000000608,21.63,262.47,25.18,261.27,26.70,258.06,18.14,261.07,25.25,254.82,16.73,257.96,18.21,254.88,21.73,253.55
VG2,4395318,12.98,256.56,2081300.0,1.00,3.93,15.17,0.0000006150,104.69,105.05,101.73,94.09,91.84,1.00,0.00,97.40,87.90,-3.000,-3.000,0.406,-3.0000.000000000325,12.87,260.84,16.47,259.67,18.01,256.62,9.32,259.51,16.56,253.53,7.89,256.50,9.41,253.52,13.00,252.28
VG2,4395319,2.23,256.11,2080800.0,0.97,13.03,16.49,0.0000006170,103.04,104.27,99.84,91.48,88.80,162.20,0.00,95.40,84.40,-3.000,-3.000,0.423,-3.0000.000000000476,2.07,260.30,5.81,259.17,7.42,256.22,-1.62,258.99,5.96,253.21,-3.09,255.99,-1.47,253.05,2.28,251.91
VG2,4395321,69.69,258.62,2079600.0,0.61,52.52,62.29,0.0000003480,100.09,99.13,96.17,86.32,82.46,153.54,0.00,94.60,79.00,-3.000,-3.000,0.430,-3.0000.000000001350,69.85,269.93,75.32,268.82,77.73,257.56,64.98,265.50,74.77,247.55,62.96,259.09,64.58,252.55,69.21,247.63
VG2,4395322,56.65,260.54,2079000.0,0.79,37.79,49.57,0.0000004580,103.09,102.49,98.34,87.88,83.05,167.78,0.00,95.70,77.90,-3.000,-3.000,0.430,-3.0000.000000001280,56.73,267.74,60.92,266.19,62.66,260.46,52.73,265.23,60.67,254.82,51.05,260.63,52.51,256.00,56.40,253.42
VG2,4395323,47.10,259.17,2078400.0,0.88,27.76,40.91,0.0000005350,105.86,104.84,101.51,90.67,84.51,1.00,0.00,97.90,79.30,-3.000,-3.000,0.421,-3.0000.000000001090,47.17,265.04,50.95,263.46,52.49,258.94,43.47,263.21,50.76,254.57,41.90,259.35,43.29,255.40,46.91,253.32
VG2,4395324,37.40,258.75,2077900.0,0.95,18.26,32.40,0.0000005570,107.11,107.58,103.09,92.37,86.63,1.00,0.00,98.30,81.30,-3.000,-3.000,0.405,-3.0000.000000000828,37.44,263.85,41.03,262.40,42.49,258.58,33.89,262.31,40.90,254.86,32.40,258.89,33.77,255.38,37.26,253.65
VG2,4395325,27.54,259.02,2077300.0,0.99,9.20,24.28,0.0000005750,106.89,106.16,102.52,92.09,86.37,1.00,0.00,98.20,81.20,-3.000,-3.000,0.411,-3.0000.000000000843,27.53,263.65,31.05,262.34,32.51,258.94,24.04,262.25,31.00,255.59,22.58,259.08,23.99,255.87,27.46,254.39
VG2,4395326,19.02,258.23,2076700.0,1.00,3.41,19.45,0.0000005490,105.32,105.34,100.98,92.52,89.15,141.73,0.00,95.90,84.60,-3.000,-3.000,0.402,-3.0000.000000000466,18.98,262.60,22.52,261.36,23.99,258.19,15.47,261.29,22.51,255.04,14.02,258.24,15.46,255.18,18.97,253.83
VG2,4395330,78.27,259.19,2074400.0,0.46,62.80,70.79,0.0000002440,94.37,95.03,91.94,83.86,80.95,167.68,0.00,92.10,81.20,-3.000,-3.000,0.478,-3.0000.000000001730,78.51,278.61,86.10,290.50,88.90,146.91,72.55,270.00,84.52,221.23,70.14,261.30,71.93,252.09,77.37,241.34
VG2,4395331,65.56,262.11,2073800.0,0.67,47.73,58.44,0.0000003700,100.71,99.51,96.39,86.63,82.74,1.00,0.00,94.40,78.40,-3.000,-3.000,0.444,-3.0000.000000001300,65.72,271.57,70.62,269.69,72.68,261.06,61.21,268.26,70.14,253.40,59.31,262.67,60.84,256.87,65.14,252.84
VG2,4395332,53.52,263.48,2073200.0,0.82,34.42,46.86,0.0000004720,104.41,103.02,99.33,88.92,84.06,1.00,0.00,95.90,79.00,-3.000,-3.000,0.441,-3.0000.000000001060,53.61,270.13,57.62,268.46,59.26,263.18,49.74,267.97,57.37,258.13,48.10,263.70,49.52,259.32,53.28,256.87
VG2,4395333,42.33,263.99,2072600.0,0.92,22.96,36.42,0.0000005520,106.59,106.32,102.16,90.87,84.36,1.00,0.00,98.50,79.00,-3.000,-3.000,0.416,-3.0000.000000001160,42.36,269.42,46.02,267.96,47.53,263.86,38.77,267.72,45.89,259.85,37.26,264.10,38.65,260.42,42.18,258.57
VG2,4395334,32.80,264.09,2072000.0,0.97,13.86,28.07,0.0000005700,106.92,107.36,103.00,92.18,86.54,155.55,0.00,97.60,81.20,-3.000,-3.000,0.402,-3.0000.000000000815,32.79,268.93,36.33,267.59,37.79,264.03,29.29,267.44,36.27,260.50,27.84,264.15,29.24,260.83,32.71,259.26
