35,0.09503,238.8
35,0.1148,242.3
35,0.1981,259.3
35,0.1660,254.7
35,0.02043,225.3
35,0.7848e-1,235.6
35,0.1895,250.9
35,0.8109,330.2
35,0.5280,305.2
35,0.5060e-1,232.5
35,1.060,346.8
55,0.1051,239.5
55,0.3774e-1,229.8
55,1.056,344.7
55,0.03097,228.9
55,0.3801e-1,226.0
55,0.06809,231.6
55,0.6972,312.4
55,0.02624,225.7
70,1.039,338.5
70,0.2696,229.7
70,0.2127e-1,229.4
70,0.1291,223.8
70,1.039,339.9
70,0.7879,313.9
