17506.00,1,533.46,4,0.00,4,301.98,4,303.59,0,0.,0
17581.50,1,534.03,4,-0.46,4,301.98,4,303.58,0,0.,0
17656.90,1,534.03,4,-0.49,4,302.06,4,303.58,0,0.,0
17732.30,3,533.57,4,-0.54,4,302.06,0,303.58,4,0.,0
17807.80,4,533.11,0,-0.43,0,302.06,0,303.58,0,0.,0
17883.20,1,532.66,4,-0.33,4,302.06,4,303.58,0,0.,0
17958.70,1,532.20,4,0.00,4,302.06,4,303.58,0,0.,0
18034.10,1,531.86,4,0.00,4,302.38,4,303.58,0,0.,0
18109.60,1,531.41,4,0.00,4,301.98,4,303.59,0,0.,0
18185.00,1,531.06,4,0.00,4,302.38,4,303.59,0,0.,0
18260.40,1,530.84,4,0.00,4,302.30,4,303.59,0,0.,0
18335.90,1,530.84,4,0.00,4,302.30,4,303.59,0,0.,0
18411.30,4,530.56,0,0.00,0,302.07,0,303.59,0,0.,0
18486.80,2,530.27,4,0.00,4,301.83,4,303.59,0,0.,0
18562.20,1,529.58,4,0.00,4,301.67,4,303.59,0,0.,0
18637.60,1,528.44,4,0.00,4,301.51,4,303.60,0,0.,0
18713.10,1,527.53,4,0.35,4,301.51,4,303.60,0,0.,0
18788.50,1,526.62,4,0.49,4,301.19,4,303.60,0,0.,0
18864.00,1,526.62,4,0.57,4,301.35,4,303.60,0,0.,0
18939.40,3,527.76,4,0.49,4,301.32,0,303.60,4,0.,0
19014.80,5,527.60,0,0.45,0,301.29,0,303.59,0,0.,0
19090.00,0,527.44,0,0.40,0,301.27,0,303.57,0,0.,0
19165.40,0,527.28,0,0.36,0,301.24,0,303.56,0,0.,0
19240.80,0,527.12,0,0.31,0,301.21,0,303.55,0,0.,0
19316.30,0,526.96,0,0.27,0,301.18,0,303.54,0,0.,0
19391.70,0,526.80,0,0.23,0,301.16,0,303.52,0,0.,0
19467.20,0,526.63,0,0.18,0,301.13,0,303.51,0,0.,0
19542.60,0,526.47,0,0.14,0,301.10,0,303.50,0,0.,0
19618.00,0,526.31,0,0.09,0,301.07,0,303.48,0,0.,0
