164.92597600721172, 0.0010212582124186737
165.03328479301018, 0.0013524792060389623
164.71135843561473, 0.0016927138749993605
164.28212329242078, 0.002077601935830082
163.31634422023438, 0.002587597698139828
162.13594757645103, 0.0031473214901710485
160.4190070036752, 0.003917174088675526
158.38014007350392, 0.004812551264747469
156.12665557173568, 0.00586454226553707
153.76586228416892, 0.007242845724523276
151.40506899660218, 0.008976873535211302
149.1515844948339, 0.011158661536060745
147.00540877886414, 0.013830184604413508
144.8592330628944, 0.01717478331089101
142.60574856112612, 0.021183055113374382
140.24495527355938, 0.025565175698877538
137.88416198599265, 0.03047307732472504
135.5233686984259, 0.0355897129987828
133.16257541085915, 0.04141826473627384
130.8017821232924, 0.047102546302806844
128.44098883572568, 0.05337723983173185
126.08019554815893, 0.05995369360451994
123.71940226059218, 0.06598062362825008
121.35860897302544, 0.07261341933476115
118.9978156854587, 0.07970063677629881
116.63702239789195, 0.08763489560188031
114.2762291103252, 0.09635901590984876
111.91543582275847, 0.1087121626697628
110.21739130434781, 0.11946844718052832
108.88908536162542, 0.13878216545329594
108.76811594202897, 0.15144589661190055
109.20289855072463, 0.16390502737914867
109.8550724637681, 0.1750671162394591
110.84234796477358, 0.18773917338416207
113.20314125234032, 0.21086996843828187
115.56393453990707, 0.2312461158234333
117.92472782747382, 0.2509064846804836
120.28552111504055, 0.272238363142004
122.6463144026073, 0.294076835339722
125.00710769017405, 0.31738552636156264
127.36790097774079, 0.3431498383995468
129.72869426530752, 0.3719940968998807
132.0894875528743, 0.40505523130900956
134.45028084044102, 0.44301495850831785
136.81107412800776, 0.48625411966567117
139.1718674155745, 0.533713510911614
141.53266070314123, 0.5816631942116979
143.893453990708, 0.633920754456197
146.25424727827473, 0.679931161599266
148.61504056584147, 0.7183675363831544
150.97583385340823, 0.7516079502708886
153.33662714097497, 0.7863864697375444
155.6974204285417, 0.8235043345562371
158.05821371610847, 0.861609654650201
160.4190070036752, 0.9046820683311143
162.77980029124194, 0.9561061928432785
164.60404964981626, 0.9830495391085298
