209.69,0.010087
210.19,0.011272
213.15,0.012756
218.87,0.014478
224.74,0.016263
229.6,0.01809
232.61,0.019883
233.19,0.021548
230.67,0.022854
228.29,0.024741
229.08,0.027302
229.53,0.029443
230.12,0.03188
229.11,0.033679
227.34,0.035634
227.14,0.038662
226.92,0.04105
229.9,0.045414
230.9,0.047939
232.27,0.051336
233.04,0.054229
232.65,0.056418
232.05,0.059137
231.62,0.062065
230.53,0.063664
229.51,0.067228
228.95,0.070034
228.64,0.073514
228.72,0.077172
228.99,0.08084
228.99,0.083928
228.86,0.087086
228.56,0.089981
230.29,0.096893
231.63,0.10132
230.97,0.102439
229.44,0.106515
228.65,0.108698
228.27,0.11407
228.78,0.119227
230.12,0.125571
232.32,0.132776
234.51,0.139331
234.57,0.140801
235.79,0.147164
237.21,0.152889
238.23,0.157542
239.52,0.16325
240.43,0.167796
242.22,0.175096
243.49,0.180457
245.23,0.18736
246.39,0.192485
246.66,0.195021
248.4,0.2036
249.2,0.207947
249.88,0.212489
250.67,0.21778
251.62,0.223675
253.09,0.231329
253.98,0.236448
254.64,0.241093
255.44,0.246774
256.09,0.251726
256.06,0.253041
256.56,0.259741
257.47,0.266834
258.44,0.273709
259.35,0.28012
260.49,0.287596
261.61,0.29476
262.41,0.300415
263.6,0.308243
265.09,0.317114
266.74,0.326321
268.3,0.334981
269.94,0.343978
271.41,0.352189
273.05,0.361319
274.39,0.369075
275.66,0.376722
276.81,0.384048
278.09,0.392153
279.44,0.400696
280.52,0.407944
281.45,0.414579
282.13,0.420147
282.8,0.426039
283.39,0.431638
284.11,0.438457
285.02,0.446397
286.12,0.455414
287.29,0.464559
288.16,0.471761
289.11,0.479773
290.05,0.487785
291.11,0.496615
292.3,0.506177
293.26,0.514184
294.31,0.523014
295.36,0.531871
296.52,0.541424
297.44,0.549383
298.39,0.557798
299.42,0.566885
300.44,0.575941
301.52,0.585435
302.68,0.595481
303.91,0.605954
304.86,0.614466
305.81,0.623201
306.77,0.632124
307.76,0.641496
308.79,0.651082
309.7,0.659908
310.73,0.669733
311.58,0.678197
312.64,0.688617
313.56,0.697747
314.48,0.70701
315.36,0.716094
316.13,0.724416
317.0,0.73377
318.02,0.74443
318.76,0.75261
319.59,0.76186
320.47,0.771551
321.32,0.781074
322.2,0.790915
323.19,0.801902
323.85,0.809586
324.64,0.819026
325.36,0.827731
326.02,0.835984
326.91,0.846842
327.85,0.857882
328.46,0.865622
329.27,0.875767
330.05,0.885531
330.51,0.891934
331.24,0.901817
331.86,0.910377
332.61,0.920611
333.06,0.927153
333.78,0.937401
334.58,0.948436
335.46,0.960105
336.17,0.969795
336.84,0.979041
337.43,0.987662
337.91,0.995046
338.47,1.00364
339.07,1.013
339.68,1.022351
340.08,1.029041
340.55,1.037208
341.06,1.045874
341.77,1.057184
342.43,1.067647
343.25,1.080011
343.97,1.090923
344.69,1.101777
345.32,1.11154
346.11,1.12363
346.95,1.136054
347.45,1.143964
348.06,1.153719
348.58,1.162331
349.12,1.171554
349.58,1.179546
350.01,1.187371
350.71,1.199516
351.13,1.207026
351.4,1.212611
351.87,1.221795
352.09,1.226797
352.35,1.232907
352.76,1.242086
353.23,1.251939
353.67,1.260994
354.2,1.271598
355.01,1.286555
355.62,1.297617
356.08,1.306413
356.57,1.315932
356.94,1.323518
357.05,1.326511
357.51,1.336974
357.74,1.342686
358.07,1.350633
358.38,1.358237
358.64,1.365025
359.06,1.375135
359.26,1.380495
359.62,1.389764
360.04,1.400021
360.54,1.411361
361.11,1.42384
361.63,1.435011
362.14,1.445916
362.62,1.456321
363.14,1.467401
363.65,1.478254
364.26,1.490804
364.83,1.502597
365.54,1.516696
365.91,1.524532
366.09,1.528942
366.49,1.538565
366.93,1.548743
367.24,1.556024
367.38,1.560183
367.58,1.56612
367.82,1.573077
368.13,1.581834
368.44,1.590404
368.75,1.598993
369.17,1.609926
369.54,1.619574
369.93,1.629516
370.23,1.63749
370.48,1.645214
370.8,1.655381
370.94,1.660461
371.29,1.671296
371.72,1.683503
372.32,1.698779
372.85,1.71188
373.25,1.72193
373.45,1.727552
373.69,1.734582
373.99,1.743387
374.28,1.751678
374.36,1.755326
374.59,1.764515
374.74,1.770501
375.04,1.780728
375.24,1.787753
375.62,1.800099
375.87,1.808091
376.15,1.817046
376.29,1.822073
376.55,1.831286
376.93,1.84323
377.35,1.855696
377.86,1.870016
378.44,1.885507
378.81,1.89545
379.07,1.903021
379.23,1.908894
379.65,1.922766
379.81,1.928613
380.17,1.942568
380.44,1.953089
380.7,1.962385
381.03,1.973855
381.28,1.98224
381.42,1.98804
381.72,2.00001
382.0,2.011029
382.21,2.01999
382.45,2.029388
382.76,2.042456
382.93,2.050958
383.07,2.058701
383.2,2.067056
383.4,2.079229
383.51,2.086108
383.61,2.092584
383.81,2.103063
384.14,2.11758
384.41,2.128703
384.75,2.142088
385.14,2.1564
385.6,2.172094
385.83,2.18004
386.27,2.196605
386.46,2.206189
386.63,2.216882
387.06,2.236722
387.25,2.244702
387.5,2.255289
